,name,score
979,P2RY12,-0.56353307
980,MSH6,-0.5640474
981,BMPR2,-0.5640809
982,DYNC2H1,-0.5654297
983,BHLHE40,-0.5660394
984,DIAPH2,-0.56680906
985,SIPA1L1,-0.56721586
986,NLN,-0.5675032
987,FAAP100,-0.56775165
988,TWIST1,-0.5681645
989,NRG2,-0.5682079
990,PPIB,-0.56913847
991,SDC4,-0.5696221
992,CDC14A,-0.5698256
993,THRAP3,-0.56994677
994,GRB7,-0.5702581
995,GOLIM4,-0.5710215
996,CYLD,-0.57256174
997,SRSF10,-0.5730377
998,BMP6,-0.5730787
999,ANAPC5,-0.57505053
1000,EPHX1,-0.5751571
1001,ITPR2,-0.57518125
1002,MDM2,-0.57530844
1003,SMAD1,-0.5760029
1004,KCNQ1,-0.5761951
1005,DYNC1LI1,-0.5767965
1006,CXCR6,-0.57726055
1007,POLE4,-0.57763857
1008,RFC4,-0.5778177
1009,CACNA1A,-0.57790464
1010,SNCA,-0.57874537
1011,TAB2,-0.5792259
1012,CTDP1,-0.5793493
1013,POLA1,-0.57979804
1014,PSMA6,-0.58016056
1015,CLDN16,-0.58034617
1016,BTRC,-0.58075786
1017,TRPC4,-0.5809326
1018,WNT11,-0.5811915
1019,CUL7,-0.58127457
1020,RORA,-0.582047
1021,BCL9,-0.5820803
1022,WNT3A,-0.5821797
1023,CREB3L4,-0.58244723
1024,USP8,-0.5830316
1025,HRC,-0.5837252
1026,IRAK4,-0.5846614
1027,LRPPRC,-0.5847605
1028,B4GALNT2,-0.585052
1029,CDC20,-0.5851515
1030,RASGRP2,-0.5858287
1031,TBC1D1,-0.5863662
1032,DYRK1A,-0.5864932
1033,THBS4,-0.58660674
1034,WNT10B,-0.58685654
1035,IFNG,-0.58763224
1036,CTSV,-0.5878288
1037,COL4A5,-0.5881265
1038,RIPK2,-0.58883506
1039,ARHGEF10,-0.5891141
1040,HERC2,-0.5895828
1041,ITGA6,-0.5900227
1042,TSHR,-0.5903185
1043,GFAP,-0.59042495
1044,TTC21B,-0.59143776
1045,PATZ1,-0.59177697
1046,CTSZ,-0.59294695
1047,PSIP1,-0.59320855
1048,ERCC8,-0.5934083
1049,FOXA2,-0.5937519
1050,SOD2,-0.5937867
1051,PYCARD,-0.5940059
1052,EPO,-0.5941298
1053,LMO2,-0.59426594
1054,PRL,-0.5942933
1055,GRIN2B,-0.5946838
1056,CD8A,-0.5950865
1057,XRCC2,-0.59559405
1058,SHC4,-0.5958421
1059,BAD,-0.5960382
1060,ATRIP,-0.5962725
1061,DOCK4,-0.5968986
1062,ZFYVE16,-0.5969731
1063,CSTF3,-0.5970344
1064,EIF5,-0.5975148
1065,INTU,-0.5975218
1066,LMO1,-0.597604
1067,TNFRSF9,-0.59773916
1068,FER,-0.59802014
1069,APAF1,-0.59813637
1070,PKIA,-0.59822935
1071,MC1R,-0.5982711
1072,CCNT1,-0.5987223
1073,PPP2R1A,-0.59877616
1074,RBBP6,-0.59907365
1075,SEC24B,-0.59948903
1076,RAP1B,-0.599809
1077,SIRT3,-0.60013694
1078,SLC7A5,-0.60063297
1079,TGFB2,-0.60111475
1080,APBB1IP,-0.60112107
1081,DNAH11,-0.60124785
1082,FPR1,-0.60165596
1083,MTF1,-0.6018575
1084,AP2M1,-0.6020572
1085,PIAS4,-0.6021714
1086,LAMA4,-0.60227513
1087,SRSF1,-0.60266584
1088,HAMP,-0.6028924
1089,DYNC1I2,-0.60317236
1090,OPRL1,-0.60328394
1091,WNT3,-0.6035078
1092,MED26,-0.6041187
1093,BRSK1,-0.60427624
1094,BRAP,-0.604733
1095,ADAMTS5,-0.6058509
1096,MYBL2,-0.6058827
1097,VIM,-0.6059397
1098,IGF2,-0.60594183
1099,WNK3,-0.60742044
1100,PPP1R13B,-0.6075974
1101,RALGAPB,-0.60780096
1102,ZBTB17,-0.60786176
1103,TFAP2C,-0.60819703
1104,ARHGAP29,-0.6086639
1105,RPS6KA5,-0.60908717
1106,ATP1A2,-0.60910344
1107,ZNF226,-0.61009586
1108,GFRA2,-0.611274
1109,SSH1,-0.6114965
1110,AKAP9,-0.61151093
1111,IRF4,-0.61152345
1112,FREM1,-0.61193365
1113,PTPN3,-0.61200184
1114,PLG,-0.6121101
1115,CSNK2A1,-0.61236835
1116,PF4,-0.61260194
1117,TAB1,-0.61265135
1118,SP3,-0.6126669
1119,TUBB1,-0.6129933
1120,TBXA2R,-0.6134193
1121,RHOT1,-0.613715
1122,HSF1,-0.613843
1123,MAP2K2,-0.6140048
1124,RAC3,-0.61424303
1125,CELSR3,-0.6143191
1126,NEB,-0.6143591
1127,CACNA1E,-0.61436987
1128,UBXN4,-0.61470336
1129,OPRD1,-0.6148086
1130,NFATC4,-0.61487144
1131,TUBB2A,-0.61642337
1132,SLX4,-0.616715
1133,SFI1,-0.61692446
1134,INPP5D,-0.6170958
1135,PIK3CD,-0.6177056
1136,TF,-0.6182871
1137,TAF1B,-0.61840594
1138,MMP16,-0.61856586
1139,SHC3,-0.6187743
1140,ZNF479,-0.61890376
1141,TOPBP1,-0.6191347
1142,PPP6C,-0.61928004
1143,RBBP8,-0.62016153
1144,STK4,-0.62041587
1145,PTPRA,-0.6204322
1146,GEMIN5,-0.6207107
1147,TREM2,-0.6210342
1148,MUC15,-0.62128234
1149,TUBA1A,-0.6225787
1150,TP73,-0.6229563
1151,FGF4,-0.6230516
1152,SPTA1,-0.6232458
1153,CHKB,-0.62391233
1154,DLG1,-0.62411773
1155,LLGL2,-0.6246079
1156,CAMK2B,-0.62463117
1157,ANGPT1,-0.6251765
1158,RNF7,-0.6255033
1159,RB1CC1,-0.62584805
1160,CENPO,-0.6262192
1161,POLA2,-0.6262337
1162,RPL15,-0.6267629
1163,CPEB2,-0.6271891
1164,FGF8,-0.6274013
1165,TJP1,-0.6279692
1166,OPRM1,-0.6280275
1167,CCR9,-0.6280766
1168,DOK2,-0.628176
1169,GPIHBP1,-0.62870115
1170,MIB1,-0.6291006
1171,HES6,-0.629216
1172,TNFRSF25,-0.62922627
1173,FASN,-0.6294263
1174,KCNJ15,-0.62974006
1175,CXCL2,-0.6297548
1176,FSTL1,-0.62988687
1177,ACVR1,-0.630189
1178,LRP1,-0.6307122
1179,TGS1,-0.63073164
1180,CYP2C9,-0.6308547
1181,PDS5A,-0.63142043
1182,HLA-DRB5,-0.63164717
1183,CARD11,-0.632067
1184,SUV39H2,-0.6324396
1185,PLEC,-0.63269264
1186,PAPPA2,-0.63280565
1187,FXYD2,-0.63358754
1188,CYP2C8,-0.633701
1189,HSPA4,-0.6340142
1190,PAK1,-0.634242
1191,RFC5,-0.6351375
1192,NDE1,-0.6351909
1193,HNRNPH2,-0.6353771
1194,F12,-0.6354096
1195,NUP155,-0.63614315
1196,FREM2,-0.6371712
1197,AMOT,-0.6372196
1198,EPB41L3,-0.6375006
1199,EEA1,-0.63751197
1200,RBPJL,-0.63759327
1201,IL1RL1,-0.63781095
1202,GSTM3,-0.63808936
1203,ATXN1L,-0.6387937
1204,ADH5,-0.6389561
1205,SRSF4,-0.6398268
1206,CIITA,-0.6401833
1207,ERCC6L,-0.64020634
1208,CTSL,-0.64054394
1209,SIRPA,-0.64098924
1210,TOP1,-0.6412337
1211,GLMN,-0.642265
1212,KIF2C,-0.64254755
1213,FDPS,-0.64290977
1214,GRM1,-0.6441233
1215,MEFV,-0.6444836
1216,NR4A2,-0.64463377
1217,RPS6KB1,-0.64466375
1218,MED14,-0.6449574
1219,CD247,-0.64511675
1220,PSME4,-0.64540166
1221,CASP7,-0.64544547
1222,S100A9,-0.6455274
1223,POLR2C,-0.6460261
1224,COG7,-0.646117
1225,PRIM2,-0.64618045
1226,PARP4,-0.6462334
1227,HMGB1,-0.64640933
1228,ACAN,-0.6470126
1229,AHR,-0.6473887
1230,LBR,-0.6475672
1231,ZNF211,-0.6489932
1232,MUC6,-0.6501679
1233,KLF5,-0.6504044
1234,SOX9,-0.65079665
1235,PLCB3,-0.65125835
1236,TLR5,-0.6516149
1237,DLG3,-0.6520954
1238,NDUFS1,-0.6522102
1239,SPRY2,-0.6522111
1240,UBE2D3,-0.65263504
1241,SPTBN2,-0.652771
1242,EDN1,-0.6530722
1243,XRCC6,-0.65312266
1244,CBX3,-0.65364623
1245,RPL27A,-0.6537372
1246,SERPINB2,-0.65402293
1247,GFRA1,-0.6543271
1248,AP2B1,-0.65486676
1249,KLK8,-0.65501153
1250,CALM3,-0.65504074
1251,KLHL22,-0.6550533
1252,SMARCC1,-0.655241
1253,DLC1,-0.65538496
1254,CASC3,-0.655521
1255,ETV6,-0.6564539
1256,SEC23A,-0.65652865
1257,TIAM2,-0.6566832
1258,CDC25C,-0.6567163
1259,CCL5,-0.65690714
1260,CYP17A1,-0.65786535
1261,WNT7A,-0.65812165
1262,BLK,-0.65826243
1263,PIM1,-0.6584186
1264,PTH1R,-0.65866023
1265,CNOT3,-0.6593247
1266,KRT19,-0.6605473
1267,AAK1,-0.6605956
1268,ADCY3,-0.66117495
1269,POLR2B,-0.66224855
1270,CDC42,-0.66258466
1271,HMGA2,-0.66296935
1272,OSBP,-0.6629975
1273,TEC,-0.66337514
1274,ARFGEF2,-0.66340655
1275,SETD1A,-0.66469234
1276,TNKS,-0.66471386
1277,GSPT2,-0.6647815
1278,C3,-0.66482157
1279,ATXN2,-0.66523
1280,PCLO,-0.66524
1281,DLD,-0.66532034
1282,HDAC3,-0.6653654
1283,PDE4D,-0.66552925
1284,COL25A1,-0.6658221
1285,MAP4K4,-0.6659276
1286,COG1,-0.666349
1287,CHRNA1,-0.6665877
1288,POLD3,-0.6666141
1289,HSPA8,-0.6683317
1290,PLK2,-0.66844565
1291,FRMD1,-0.6691832
1292,PRKG2,-0.6692845
1293,EXO1,-0.6693867
1294,RBL1,-0.6694439
1295,CCNB1,-0.66966176
1296,RPA1,-0.6697383
1297,FKBP4,-0.66980505
1298,MAP3K12,-0.6704028
1299,CXCL1,-0.6710937
1300,ISG15,-0.6712775
1301,HIP1,-0.6713976
1302,FLNA,-0.6717853
1303,GRIP1,-0.6720186
1304,CDK7,-0.67245215
1305,ACTN2,-0.67282456
1306,OLR1,-0.6736699
1307,SOD1,-0.6745184
1308,TYROBP,-0.6745493
1309,GPR45,-0.6747163
1310,PRKAG2,-0.67527246
1311,XPC,-0.6756274
1312,UBE2B,-0.6760791
1313,ROCK2,-0.67737764
1314,OGN,-0.6779356
1315,KMT2E,-0.6783755
1316,COG5,-0.6784041
1317,CEP72,-0.6786358
1318,ZNF415,-0.6786377
1319,PPP2R2B,-0.67895
1320,NFYA,-0.67907375
1321,ATP1B3,-0.67955685
1322,HLA-DRA,-0.6796367
1323,KAT2A,-0.6796786
1324,COL6A2,-0.6809225
1325,ARAP1,-0.68134123
1326,NCAPD2,-0.6816187
1327,KLHL41,-0.68204784
1328,ERCC3,-0.68223673
1329,EPS8L2,-0.6825333
1330,MUC5AC,-0.68253726
1331,HTR6,-0.68258566
1332,HSPA1L,-0.68272066
1333,PIK3R2,-0.68306357
1334,NUMA1,-0.68346244
1335,MAP3K14,-0.68530184
1336,ARAP3,-0.68531966
1337,C1R,-0.68546325
1338,HSD17B7,-0.6854973
1339,GNB5,-0.68610615
1340,GDF5,-0.6862834
1341,CD274,-0.6863413
1342,PCSK4,-0.6867504
1343,GNG2,-0.6867686
1344,CYP2E1,-0.6872754
1345,ACTR5,-0.68751615
1346,RAD50,-0.688142
1347,CDC6,-0.68847066
1348,FGR,-0.6890246
1349,AKR1C3,-0.6891146
1350,LAMB2,-0.6893868
1351,JUP,-0.68950397
1352,HERC5,-0.6903916
1353,CYP1A1,-0.6906268
1354,RAC2,-0.690767
1355,CD22,-0.6911507
1356,CDK11B,-0.6918226
1357,SLCO1A2,-0.69218
1358,TOMM40L,-0.6929477
1359,MEF2D,-0.69319993
1360,ANGPT2,-0.6933033
1361,NKD1,-0.6937799
1362,SRRT,-0.6938243
1363,ATP6AP2,-0.6947999
1364,CD4,-0.6951851
1365,DDX5,-0.69520324
1366,ATP6V1A,-0.6955076
1367,GUCY1A2,-0.69569206
1368,FGF18,-0.69591933
1369,PCDHA12,-0.6964596
1370,RHOC,-0.6965103
1371,LHCGR,-0.6968964
1372,VLDLR,-0.6972614
1373,MRPL1,-0.69784737
1374,CGN,-0.69814706
1375,PMCH,-0.69830036
1376,ADAMTS2,-0.69886106
1377,NFKBIB,-0.69916445
1378,IL4,-0.69975966
1379,GNAI2,-0.6997867
1380,RAI1,-0.6998186
1381,ATXN3,-0.6999755
1382,ZNF582,-0.70038104
1383,TNNI1,-0.70058155
1384,LGMN,-0.70138717
1385,ZNF184,-0.7014063
1386,ARC,-0.70190877
1387,GTF2H2,-0.70195144
1388,CARD9,-0.7019775
1389,PARP14,-0.7023786
1390,U2AF1L4,-0.7031657
1391,PPP5C,-0.7039769
1392,ITGA2,-0.70430034
1393,BMPR1B,-0.7044323
1394,EPC1,-0.7050057
1395,SELP,-0.70528585
1396,PPP1CB,-0.7054681
1397,RASAL3,-0.7061572
1398,RBM8A,-0.7066048
1399,PHKB,-0.7069494
1400,OTUD5,-0.7072808
1401,OBSL1,-0.70808727
1402,CAPZB,-0.70819664
1403,GNAI1,-0.7082408
1404,SPRY4,-0.70858383
1405,C9,-0.7085888
1406,WNT16,-0.70868033
1407,SNRPD2,-0.70958906
1408,NUF2,-0.70981663
1409,ARF1,-0.7098543
1410,ANO2,-0.71021265
1411,PTCH2,-0.7106881
1412,PDP2,-0.7108862
1413,MYH7,-0.7112209
1414,CEP192,-0.7113232
1415,PIK3R3,-0.7117438
1416,ID1,-0.7124336
1417,TAOK1,-0.7136185
1418,ATG9A,-0.71371937
1419,GOLGA7,-0.7144659
1420,NQO1,-0.71450734
1421,M6PR,-0.7149995
1422,GTF2B,-0.71553016
1423,PLTP,-0.71612024
1424,NDST2,-0.71622914
1425,S1PR3,-0.71634704
1426,ACTN4,-0.7176935
1427,CCR10,-0.7179963
1428,TRIM25,-0.71828574
1429,RIPK3,-0.7184507
1430,PHKA2,-0.71870404
1431,ENO1,-0.7197216
1432,DNAH9,-0.7202893
1433,NAT8,-0.72228557
1434,ATP1A3,-0.7224016
1435,DCAF17,-0.7224331
1436,REC8,-0.7226734
1437,ATP6V1B2,-0.7230904
1438,IL2RB,-0.7231271
1439,THOC1,-0.7231392
1440,GNAQ,-0.72359353
1441,APOB,-0.7236705
1442,RFX5,-0.7237579
1443,CTSD,-0.72394246
1444,KLF2,-0.72402805
1445,HTR1A,-0.72414666
1446,TERF1,-0.7256145
1447,RGS18,-0.7256797
1448,POLR2E,-0.725682
1449,PDP1,-0.72612554
1450,NOC4L,-0.7265541
1451,UGT1A1,-0.72693616
1452,POLR2I,-0.7269737
1453,COL9A2,-0.7272649
1454,ARHGEF10L,-0.72752076
1455,TRAF5,-0.7278406
1456,PPP2R5E,-0.72797966
1457,EPHA1,-0.7282612
1458,EIF2AK3,-0.72875684
1459,SH2B2,-0.72908616
1460,MLLT1,-0.7299576
1461,KAT5,-0.73009706
1462,IL5,-0.7301755
1463,MED20,-0.7304321
1464,IL20RA,-0.73105663
1465,MME,-0.7310677
1466,CD40LG,-0.73114485
1467,CAPG,-0.7313438
1468,RAD23B,-0.7315218
1469,ACSL6,-0.7326739
1470,PER1,-0.7327118
1471,F7,-0.732984
1472,TNFRSF10B,-0.73335904
1473,EXT1,-0.7333706
1474,RHOH,-0.73356557
1475,MAP2,-0.7340582
1476,PPP2R5A,-0.73437506
1477,MGRN1,-0.7348499
1478,BCR,-0.73487186
1479,METTL14,-0.7350419
1480,CEP152,-0.73549217
1481,STRN,-0.73611027
1482,HNRNPL,-0.7362213
1483,NPAS2,-0.7363186
1484,DUSP9,-0.7363867
1485,TUBA1C,-0.73730785
1486,ITPR3,-0.73747283
1487,SLC12A2,-0.737711
1488,IP6K2,-0.73805434
1489,TXK,-0.73807603
1490,PTPN7,-0.73825973
1491,PPP3R1,-0.7383235
1492,TOPORS,-0.738389
1493,TLE2,-0.7386829
1494,RAD51C,-0.73898894
1495,PFN1,-0.7391588
1496,XRCC3,-0.7392071
1497,CRKL,-0.73938084
1498,ITGA9,-0.7400239
1499,SLC8A3,-0.74016565
1500,ITGB8,-0.7403582
1501,OBSCN,-0.7403788
1502,AKR1C4,-0.7404018
1503,DOCK11,-0.74076337
1504,SNRPD3,-0.74097663
1505,MASP1,-0.7413233
1506,C8A,-0.74166566
1507,MAP3K5,-0.7416909
1508,ITGAM,-0.7425321
1509,CBX6,-0.74298376
1510,KEAP1,-0.7435052
1511,MST1,-0.7440247
1512,NR4A1,-0.7442245
1513,TPX2,-0.74467343
1514,RICTOR,-0.7447276
1515,CCKBR,-0.7450723
1516,PDYN,-0.7453262
1517,HLX,-0.7462027
1518,E2F6,-0.74626654
1519,PPFIA1,-0.7464722
1520,REST,-0.74653196
1521,PTGER4,-0.7466183
1522,SLC34A1,-0.74689555
1523,COL6A3,-0.7470212
1524,UBE2D1,-0.7476166
1525,TMBIM6,-0.74776053
1526,ATP2A2,-0.747906
1527,ZMAT3,-0.7480002
1528,UIMC1,-0.74825686
1529,TPO,-0.7484188
1530,LRRC7,-0.7484234
1531,SMPD1,-0.7486758
1532,KLC1,-0.7487274
1533,PTPN12,-0.7488461
1534,MYOF,-0.74951476
1535,HTR1D,-0.7496359
1536,SLC44A1,-0.75029373
1537,UBE2N,-0.7503173
1538,CASP9,-0.7504619
1539,TRAF3,-0.75048685
1540,RAB13,-0.75073034
1541,SV2A,-0.7507723
1542,MFAP5,-0.75134134
1543,GRIA4,-0.7514499
1544,IRF3,-0.7514923
1545,RGS3,-0.7516245
1546,NPY,-0.7516618
1547,PTPRO,-0.75170565
1548,ZFP36L1,-0.751899
1549,DDX21,-0.7523015
1550,HOMER2,-0.75278825
1551,ICAM1,-0.7534062
1552,MAPK9,-0.75401586
1553,CAPZA2,-0.7542425
1554,DTX4,-0.7549289
1555,APH1A,-0.7554466
1556,FLCN,-0.7555766
1557,GUCA1A,-0.7557957
1558,BAMBI,-0.756001
1559,MICB,-0.75600815
1560,KDM1A,-0.7562163
1561,DPYSL2,-0.7563791
1562,MS4A2,-0.75649625
1563,PSMC3IP,-0.7566435
1564,ARIH1,-0.7566475
1565,SMARCA2,-0.7571011
1566,GRIP2,-0.7573909
1567,KIF18A,-0.75769216
1568,EPB41L1,-0.75796264
1569,MECP2,-0.75831294
1570,TRIO,-0.75848705
1571,SYCP2,-0.75891286
1572,PDCD11,-0.7589373
1573,FOLR1,-0.75934696
1574,POLR1B,-0.7598314
1575,KLHL2,-0.7599788
1576,FBXO15,-0.760089
1577,CBLL1,-0.7602814
1578,IRAK2,-0.7610033
1579,INTS1,-0.7615936
1580,UBTF,-0.7616249
1581,L1CAM,-0.76173776
1582,COPS8,-0.7617667
1583,RBBP7,-0.7623303
1584,HOMER1,-0.7624655
1585,RPL28,-0.7625017
1586,PDGFA,-0.76282
1587,DLL1,-0.7630593
1588,HMGB2,-0.7638828
1589,CASP2,-0.7638914
1590,KCNJ16,-0.7642865
1591,DUSP1,-0.7649205
1592,SCN1A,-0.76511985
1593,POLR2F,-0.7652795
1594,IKZF3,-0.7653766
1595,ZNF208,-0.76584274
1596,KIF23,-0.7658908
1597,PCBP1,-0.7662606
1598,LIPE,-0.7663935
1599,CYP26A1,-0.76700044
1600,PRMT1,-0.7670372
1601,HNF4G,-0.7671729
1602,DCHS1,-0.7671984
1603,DUSP16,-0.76768017
1604,MYBPC3,-0.7680886
1605,ZNF23,-0.76824254
1606,NTN1,-0.768929
1607,HOXB9,-0.77004194
1608,PABPC1,-0.77025574
1609,RCC2,-0.7705279
1610,LAMC1,-0.7705896
1611,ROBO1,-0.7705981
1612,KIAA0319,-0.7715268
1613,PTCH1,-0.7715871
1614,PTPN4,-0.7716689
1615,PAPOLA,-0.77187604
1616,CCNE2,-0.77199167
1617,CPEB1,-0.7720025
1618,CEP164,-0.77204376
1619,NCAM1,-0.77229756
1620,MYOCD,-0.7726083
1621,FGF9,-0.7730727
1622,ARHGEF12,-0.7731767
1623,BNIP3,-0.773241
1624,CIT,-0.7732659
1625,IL12B,-0.7733371
1626,VRK3,-0.77346534
1627,NTSR1,-0.77352405
1628,PCDH10,-0.773832
1629,C4A,-0.77383405
1630,DNAH17,-0.77419025
1631,CLEC7A,-0.77438384
1632,IREB2,-0.77487725
1633,PTBP1,-0.77570206
1634,YWHAG,-0.77593154
1635,ADCY10,-0.77598244
1636,RPL18A,-0.7762043
1637,TNFAIP8,-0.7763448
1638,DAB2,-0.77662987
1639,NXF2,-0.777383
1640,IFT57,-0.7781623
1641,CYP24A1,-0.7789834
1642,MFN2,-0.77966183
1643,MYO3B,-0.7796843
1644,KLRG1,-0.77970654
1645,CRTAP,-0.7797176
1646,CAMK2D,-0.77974814
1647,ARHGAP32,-0.7799857
1648,MED24,-0.7800414
1649,SLC9A3R1,-0.7800444
1650,CDH19,-0.78009063
1651,SH3GL2,-0.7803843
1652,CSTF2T,-0.78054005
1653,SLA,-0.7806334
1654,LRRC4B,-0.7808468
1655,SNAP23,-0.78102356
1656,KRT18,-0.781137
1657,BCAR1,-0.7814414
1658,NELFE,-0.78216916
1659,BMP2,-0.78271896
1660,MAP3K8,-0.78385407
1661,WNT4,-0.7839575
1662,BBS4,-0.7846279
1663,MED21,-0.78498554
1664,LYPD5,-0.78526974
1665,GTF2H1,-0.785309
1666,SCARB2,-0.7862091
1667,CLDN5,-0.78622365
1668,NDC1,-0.78637105
1669,KLHL25,-0.78647757
1670,SCD,-0.7869248
1671,CHRNA10,-0.7870943
1672,PTAFR,-0.78733444
1673,MAP3K4,-0.78735
1674,LIN54,-0.78789395
1675,STK3,-0.7880047
1676,TAF7,-0.78865975
1677,GC,-0.78885347
1678,IL13,-0.7889571
1679,GCKR,-0.78922206
1680,IFT88,-0.7892316
1681,NOS2,-0.7893534
1682,NTM,-0.78962344
1683,PCDH20,-0.7898609
1684,RGS14,-0.7900985
1685,NCAPH,-0.7903371
1686,RAB8A,-0.79033977
1687,CSTA,-0.790442
1688,ANK2,-0.7907819
1689,CHRNA5,-0.7909839
1690,HMGCR,-0.7911728
1691,RNF146,-0.7911746
1692,PTPRZ1,-0.7913592
1693,HEY1,-0.7915688
1694,SQSTM1,-0.791586
1695,POLR2D,-0.7916851
1696,IL2RG,-0.7919378
1697,ZNF460,-0.79202753
1698,ZNF454,-0.7920974
1699,ENO2,-0.7921632
1700,EYA3,-0.7923035
1701,XRN1,-0.79236096
1702,TRPC6,-0.7924895
1703,DMAP1,-0.7925112
1704,FFAR2,-0.79262143
1705,GZMB,-0.7927339
1706,GPC1,-0.7928855
1707,COL4A3,-0.7928869
1708,UBE2I,-0.79306906
1709,PIK3CG,-0.7935334
1710,PDE4A,-0.79381585
1711,ARHGAP19,-0.7944061
1712,TRIM2,-0.79445267
1713,MYBBP1A,-0.7945215
1714,GGCX,-0.7952754
1715,AGO2,-0.7953288
1716,RASSF5,-0.79588753
1717,ELP5,-0.7961262
1718,H3C1,-0.79630405
1719,TCF7,-0.7964719
1720,SMPD3,-0.79647607
1721,HDAC4,-0.7965681
1722,NUP88,-0.7968266
1723,TUBA3E,-0.7969403
1724,LY86,-0.79705334
1725,VDR,-0.7971291
1726,MED29,-0.7977044
1727,EIF4A2,-0.79794025
1728,POLDIP3,-0.7980539
1729,PENK,-0.7980798
1730,TNPO1,-0.79856825
1731,IL20RB,-0.7990615
1732,TNNI2,-0.7994364
1733,SPC25,-0.79960686
1734,PPP2R2D,-0.79968363
1735,AQR,-0.7998111
1736,RPS6KA4,-0.79983693
1737,CCNK,-0.7998627
1738,ZNF763,-0.79993415
1739,TEAD1,-0.80030125
1740,NID1,-0.8003414
1741,CTRB2,-0.8007558
1742,ING3,-0.8008825
1743,NUTF2,-0.80093116
1744,BMP7,-0.8013385
1745,NOD1,-0.80135554
1746,RASA4B,-0.8018091
1747,NR1H2,-0.80211854
1748,HMGA1,-0.8023314
1749,HAUS1,-0.8023513
1750,PIF1,-0.8025608
1751,NKX2-5,-0.80315834
1752,MTNR1A,-0.80316097
1753,RAB5B,-0.8033536
1754,ZNF623,-0.80352855
1755,CFB,-0.8037424
1756,SNRPA,-0.80397075
1757,TDRD9,-0.8045368
1758,CR1,-0.80489707
1759,KDM6B,-0.80493164
1760,DUSP5,-0.80501604
1761,MICA,-0.8050408
1762,TUBB6,-0.8052538
1763,SOCS7,-0.80565757
1764,CELSR2,-0.805675
1765,RPL11,-0.80568415
1766,SRGAP3,-0.8058605
1767,SNX1,-0.805861
1768,PPP2R5D,-0.8062822
1769,LDHAL6B,-0.8081506
1770,TBL1X,-0.8083996
1771,RBBP4,-0.808484
1772,PAX8,-0.8086149
1773,TNFRSF17,-0.8086543
1774,EFNA1,-0.8088281
1775,ELP6,-0.80909175
1776,RAB10,-0.8097048
1777,ALDH3A1,-0.80979085
1778,YY1,-0.81108165
1779,NDC80,-0.8111065
1780,EDN2,-0.8114667
1781,RPL10,-0.8126816
1782,ADORA2A,-0.8129166
1783,ZFP36,-0.8135713
1784,CREM,-0.8138192
1785,KCNJ8,-0.8139079
1786,TDG,-0.8140181
1787,PI3,-0.8141775
1788,DUOX2,-0.81438726
1789,RGS8,-0.814452
1790,NTS,-0.81477374
1791,CPSF1,-0.8150015
1792,PPL,-0.815425
1793,INHBA,-0.8155492
1794,MADD,-0.81558603
1795,OS9,-0.81595784
1796,RCC1,-0.816107
1797,WNT1,-0.81638265
1798,ARHGAP21,-0.8166663
1799,ACLY,-0.8166704
1800,CRMP1,-0.81667614
1801,UHMK1,-0.8174305
1802,USP1,-0.8184662
1803,MNAT1,-0.8185327
1804,FEN1,-0.8185803
1805,HBP1,-0.8197634
1806,NEFL,-0.8197937
1807,GZMA,-0.8198085
1808,ZNF521,-0.8198393
1809,OR51B6,-0.8198654
1810,HIC1,-0.81995326
1811,PKLR,-0.819978
1812,IL17B,-0.8201454
1813,ZFP28,-0.8204166
1814,PPP1CA,-0.8208666
1815,ZNF607,-0.8210164
1816,HSPB2,-0.82139546
1817,EVC,-0.8217029
1818,PIAS1,-0.82197315
1819,ZNF587,-0.8222061
1820,RXRG,-0.82231957
1821,SERPINA1,-0.82234925
1822,MAP2K7,-0.8223505
1823,TACR3,-0.82246715
1824,RAD51AP1,-0.82267946
1825,SLC1A3,-0.8227308
1826,TH,-0.8229337
1827,HLA-E,-0.8231953
1828,SHARPIN,-0.8232093
1829,PARG,-0.82332844
1830,GNB3,-0.82344383
1831,FZR1,-0.8235176
1832,SPHK2,-0.82364875
1833,GNA15,-0.8242741
1834,PPP2R3A,-0.8243535
1835,CLP1,-0.8247564
1836,TAL1,-0.82477266
1837,CTNNA2,-0.82556105
1838,LOX,-0.8256814
1839,PYY,-0.82606745
1840,ATP6V0D2,-0.8261834
1841,AURKB,-0.82625645
1842,NR5A1,-0.8262822
1843,VAMP4,-0.82645947
1844,GCSH,-0.8268302
1845,ITGA1,-0.82687825
1846,CCNT2,-0.8269129
1847,IPO8,-0.82693213
1848,EPS15L1,-0.8269332
1849,SNRPD1,-0.82700515
1850,MED28,-0.8272279
1851,PFKFB2,-0.82751876
1852,FCGR1A,-0.8276171
1853,NF2,-0.8279407
1854,ARF4,-0.8284047
1855,NTF4,-0.82869405
1856,NFIC,-0.82870704
1857,AAAS,-0.82879716
1858,IL22RA1,-0.82881206
1859,METAP1,-0.8289454
1860,HCST,-0.8290885
1861,PTHLH,-0.8295686
1862,HOXA1,-0.829901
1863,UNC5C,-0.8306244
1864,DNAH8,-0.83069855
1865,PRKCI,-0.8310876
1866,CDC25B,-0.83125716
1867,MTA1,-0.8319501
1868,ETV4,-0.831971
1869,TRPC1,-0.8325154
1870,BACH1,-0.83271915
1871,MED8,-0.83344483
1872,BCKDHB,-0.834966
1873,CXCL10,-0.83524936
